Time,Radiation [W/m^2],Radiation  S.D,Radiation  VARIANCE,Wind Speed [m/s],Wind Speed S.D,Wind Speed VARIANCE,Wind Direction [Deg],Wind Direction S.D,Wind Direction VARIANCE,TC8 Temp [C],TC2 Temp [C],TC9 Temp [C],TC6 Temp [C],TC10 Temp [C],TC12 Temp [C],TC13 Temp [C],TC14 Temp [C],TC8 S.D,TC2 S.D,TC9 S.D,TC6 S.D,TC10 S.D,TC12 S.D,TC13 S.D,TC14 S.D,TC8 Variance,TC2 Variance,TC9 Variance,TC6 Variance,TC10 Variance,TC12 Variance,TC13 Variance,TC14 Variance
3710141781.934971,950.000999,0.000386,0.000000,0.000000,0.000353,0.000000,160.515220,0.000985,0.000001,54.324522,49.990528,45.550797,32.346709,48.489898,33.110458,31.546769,39.883587,0.069152,0.037150,0.057011,0.014862,0.023479,0.013602,0.011078,0.201671,0.004782,0.001380,0.003250,0.000221,0.000551,0.000185,0.000123,0.040671
3710142131.935440,935.702821,0.000744,0.000001,0.000000,0.000232,0.000000,211.883573,0.000538,0.000000,53.148115,49.110440,44.916621,32.354294,47.196277,33.126113,31.547959,39.778184,0.067180,0.061320,0.091174,0.011899,0.049477,0.014928,0.005974,0.223493,0.004513,0.003760,0.008313,0.000142,0.002448,0.000223,0.000036,0.049949
3710142481.936908,246.903634,0.002068,0.000004,0.000000,0.000288,0.000000,169.896948,0.073872,0.005457,54.084276,49.587212,45.024081,32.449071,47.938284,33.271886,31.685302,38.188192,0.036886,0.032321,0.064009,0.005512,0.020978,0.014352,0.012057,0.184179,0.001361,0.001045,0.004097,0.000030,0.000440,0.000206,0.000145,0.033922
3710142831.935381,921.404643,0.000862,0.000001,0.000000,0.000319,0.000000,161.727323,0.000444,0.000000,51.122573,47.724859,43.817814,32.364616,47.045889,33.150251,31.594919,38.650021,0.064504,0.057890,0.081251,0.007601,0.114948,0.009509,0.008346,0.222632,0.004161,0.003351,0.006602,0.000058,0.013213,0.000090,0.000070,0.049565
3710143181.935233,918.918004,0.000541,0.000000,0.000000,0.000288,0.000000,161.400722,0.025006,0.000625,53.415282,49.620639,45.769732,32.427902,49.007096,33.250992,31.650115,38.285216,0.054972,0.056907,0.065238,0.007897,0.049460,0.013643,0.012029,0.324194,0.003022,0.003238,0.004256,0.000062,0.002446,0.000186,0.000145,0.105102
3710143531.936686,862.968612,0.000277,0.000000,0.000000,0.000339,0.000000,142.986867,0.001198,0.000001,53.830212,49.720211,45.168426,32.594456,49.793157,33.071341,31.513529,38.201191,0.032518,0.038487,0.051746,0.026290,0.040211,0.107900,0.028831,0.320272,0.001057,0.001481,0.002678,0.000691,0.001617,0.011642,0.000831,0.102574
3710143881.935172,886.591689,0.000518,0.000000,0.000000,0.000230,0.000000,142.227865,0.000965,0.000001,53.679605,48.868834,44.008258,32.546471,49.933570,33.545073,31.485584,37.937010,0.047776,0.027782,0.056440,0.012036,0.138534,0.015498,0.005838,0.214161,0.002283,0.000772,0.003185,0.000145,0.019192,0.000240,0.000034,0.045865
3710144231.935215,830.020637,0.000538,0.000000,0.000000,0.000317,0.000000,136.546847,0.000485,0.000000,54.345011,49.191722,44.604727,32.582914,50.272078,33.640384,31.457854,38.436040,0.024642,0.014718,0.042454,0.004766,0.028838,0.011670,0.009924,0.158017,0.000607,0.000217,0.001802,0.000023,0.000832,0.000136,0.000098,0.024969
3710144581.935242,560.841893,0.015470,0.000239,0.000000,0.000327,0.000000,126.346316,0.000560,0.000000,53.188596,48.195975,43.817439,32.659652,48.943127,33.707095,31.506817,37.649584,0.106320,0.081442,0.149158,0.005993,0.115040,0.021184,0.004068,0.228836,0.011304,0.006633,0.022248,0.000036,0.013234,0.000449,0.000017,0.052366
3710144931.936689,284.203229,0.004511,0.000020,0.000000,0.000362,0.000000,125.168712,0.000683,0.000000,52.805219,47.738947,43.362613,32.674020,49.245565,33.705757,31.494870,37.505440,0.047163,0.008941,0.029849,0.003605,0.064909,0.011766,0.007657,0.163425,0.002224,0.000080,0.000891,0.000013,0.004213,0.000138,0.000059,0.026708
3710145281.935176,785.882784,0.000302,0.000000,0.000000,0.000302,0.000000,124.950212,0.000642,0.000000,53.293677,47.900452,43.252739,32.726987,50.172374,33.720701,31.525607,36.336962,0.035409,0.020591,0.032881,0.008696,0.031809,0.011699,0.007853,0.217401,0.001254,0.000424,0.001081,0.000076,0.001012,0.000137,0.000062,0.047263
3710145631.935628,724.338452,0.009455,0.000089,0.000000,0.000230,0.000000,125.138812,0.001237,0.000002,52.316396,47.477097,42.727571,32.706937,49.175550,33.675248,31.530098,36.496410,0.133225,0.047252,0.014576,0.009718,0.030172,0.009277,0.011023,0.286165,0.017749,0.002233,0.000212,0.000094,0.000910,0.000086,0.000122,0.081890
3710145981.935100,688.282177,0.008908,0.000079,0.000000,0.000271,0.000000,103.820044,0.001132,0.000001,49.238885,46.110941,41.224923,32.715895,46.941300,33.727347,31.571086,35.950757,0.079717,0.022574,0.021386,0.007075,0.026572,0.017682,0.007740,0.198573,0.006355,0.000510,0.000457,0.000050,0.000706,0.000313,0.000060,0.039431
3710146331.935567,788.369423,0.001733,0.000003,0.000000,0.016342,0.000267,103.005841,0.001370,0.000002,48.631826,46.469618,41.326097,32.757457,47.511784,33.762563,31.604761,35.140079,0.033948,0.017653,0.044514,0.007965,0.025403,0.018370,0.005530,0.102638,0.001152,0.000312,0.001981,0.000063,0.000645,0.000337,0.000031,0.010535
3710146681.935037,90.245330,0.000312,0.000000,0.000000,0.000208,0.000000,106.943454,0.000806,0.000001,46.798197,46.661693,41.744169,32.712367,48.716225,33.708102,31.554582,35.515490,0.144579,0.050255,0.030452,0.005640,0.164227,0.019500,0.007117,0.187144,0.020903,0.002526,0.000927,0.000032,0.026970,0.000380,0.000051,0.035023
3710147031.935506,146.816384,0.000416,0.000000,0.009459,0.024986,0.000624,117.783389,0.106818,0.011410,43.872563,46.152320,41.112897,32.709630,48.260054,33.694941,31.564799,35.413066,0.046889,0.051899,0.017650,0.010063,0.058865,0.029210,0.013387,0.209381,0.002199,0.002693,0.000312,0.000101,0.003465,0.000853,0.000179,0.043840
3710147381.934976,187.224280,0.000288,0.000000,0.000000,0.000155,0.000000,111.994271,0.000348,0.000000,42.210525,44.977924,39.590737,32.715866,46.104290,33.690335,31.549970,34.798976,0.042332,0.009620,0.018285,0.008290,0.055965,0.039147,0.012920,0.181803,0.001792,0.000093,0.000334,0.000069,0.003132,0.001532,0.000167,0.033052
3710147731.935468,127.544926,0.000381,0.000000,0.000000,0.000187,0.000000,105.471450,0.000744,0.000001,41.523741,44.896562,39.253928,32.710995,46.064649,33.678514,31.533998,35.358280,0.041803,0.015556,0.009914,0.005236,0.031820,0.022521,0.003666,0.256726,0.001747,0.000242,0.000098,0.000027,0.001013,0.000507,0.000013,0.065908
3710148081.935089,113.868408,0.000501,0.000000,0.000000,0.000373,0.000000,68.048021,0.000444,0.000000,40.407671,44.213941,38.514076,32.732864,45.005676,33.703416,31.589050,34.694475,0.048697,0.013447,0.052859,0.005105,0.039094,0.021855,0.008888,0.191116,0.002371,0.000181,0.002794,0.000026,0.001528,0.000478,0.000079,0.036525
3710148431.935156,163.601203,0.001537,0.000002,0.000000,0.000381,0.000000,51.621360,0.013630,0.000186,39.216987,43.097098,37.439736,32.709217,43.718022,33.681500,31.563689,34.818597,0.029591,0.020716,0.034565,0.007303,0.055197,0.018899,0.006180,0.207007,0.000876,0.000429,0.001195,0.000053,0.003047,0.000357,0.000038,0.042852
3710148781.935625,126.301607,0.000242,0.000000,0.000000,0.000288,0.000000,316.073930,0.003163,0.000010,38.603145,42.156110,36.767998,32.787292,41.128992,33.739244,31.616352,34.604270,0.041722,0.087602,0.036714,0.006677,0.132833,0.021603,0.011865,0.119795,0.001741,0.007674,0.001348,0.000045,0.017645,0.000467,0.000141,0.014351
3710149131.935096,118.841687,0.000568,0.000000,0.092899,0.045059,0.002030,179.425880,0.663243,0.439892,38.038479,41.389170,36.419656,32.778221,40.431452,33.738891,31.622537,34.480984,0.024358,0.005926,0.057249,0.011975,0.011979,0.024171,0.009820,0.416843,0.000593,0.000035,0.003277,0.000143,0.000144,0.000584,0.000096,0.173758
3710149481.935587,135.004846,0.000585,0.000000,0.000000,0.000268,0.000000,163.390228,0.032563,0.001060,37.664053,41.092274,36.314765,32.806009,39.581241,33.786812,31.645000,34.245724,0.032767,0.042601,0.053075,0.009361,0.071410,0.028198,0.008022,0.110198,0.001074,0.001815,0.002817,0.000088,0.005099,0.000795,0.000064,0.012144
3710149831.935036,152.411324,0.000806,0.000001,0.000000,0.000242,0.000000,137.669251,0.001503,0.000002,37.452301,40.932319,36.504995,32.735444,39.410860,33.674312,31.566666,34.284256,0.010432,0.006820,0.015830,0.004837,0.009630,0.040046,0.008066,0.131702,0.000109,0.000047,0.000251,0.000023,0.000093,0.001604,0.000065,0.017345
3710150181.935505,120.085007,0.000327,0.000000,0.000000,0.000433,0.000000,34.916394,0.000393,0.000000,37.373898,40.498316,35.580044,32.787458,38.283589,33.740472,31.619681,34.042252,0.012826,0.013315,0.020958,0.005802,0.040086,0.026047,0.006650,0.088449,0.000165,0.000177,0.000439,0.000034,0.001607,0.000678,0.000044,0.007823
3710150531.934975,315.286225,0.006031,0.000036,0.000000,0.000288,0.000000,37.533805,0.000524,0.000000,37.342246,40.347206,35.794501,32.765548,38.369718,33.711452,31.590734,34.440652,0.013614,0.019044,0.010629,0.005520,0.027030,0.014294,0.008064,0.093891,0.000185,0.000363,0.000113,0.000030,0.000731,0.000204,0.000065,0.008816
3710150881.935647,87.137031,0.000339,0.000000,0.000000,0.000353,0.000000,37.549905,0.000353,0.000000,36.993061,39.939321,35.681985,32.786904,37.921111,33.730101,31.598219,34.425196,0.018700,0.022878,0.015567,0.007832,0.031168,0.015155,0.007216,0.103914,0.000350,0.000523,0.000242,0.000061,0.000971,0.000230,0.000052,0.010798
3710151231.935140,72.838852,0.000232,0.000000,0.000000,0.000302,0.000000,40.652617,0.000387,0.000000,36.704554,39.657729,35.420532,32.784995,37.638877,33.722852,31.594558,33.476466,0.012812,0.011056,0.007757,0.003591,0.038197,0.027646,0.005354,0.217545,0.000164,0.000122,0.000060,0.000013,0.001459,0.000764,0.000029,0.047326
3710151581.935595,85.893711,0.000604,0.000000,0.000000,0.000404,0.000000,40.675617,0.000520,0.000000,36.542138,39.444900,35.415138,32.827633,37.191765,33.765768,31.612745,34.084275,0.011032,0.021218,0.007930,0.005723,0.063730,0.011563,0.008164,0.176805,0.000122,0.000450,0.000063,0.000033,0.004062,0.000134,0.000067,0.031260
3710151931.935235,67.865573,0.000439,0.000000,0.000000,0.000373,0.000000,40.696317,0.000604,0.000000,36.574245,39.307393,35.295058,32.794370,37.091587,33.719856,31.583407,34.056671,0.011040,0.010166,0.018893,0.006093,0.028756,0.012284,0.005625,0.140631,0.000122,0.000103,0.000357,0.000037,0.000827,0.000151,0.000032,0.019777
3710152281.936703,49.215774,0.000271,0.000000,0.000000,0.000230,0.000000,40.659517,0.000433,0.000000,36.092476,38.692411,34.814417,32.766216,36.497274,33.647862,31.583110,33.834231,0.033260,0.043133,0.030423,0.007999,0.035031,0.028150,0.014342,0.215638,0.001106,0.001860,0.000926,0.000064,0.001227,0.000792,0.000206,0.046500
3710152631.935176,124.436627,0.000373,0.000000,0.000000,0.000173,0.000000,66.973917,0.000288,0.000000,35.617191,38.490334,34.165556,32.800102,36.130144,33.825197,31.645701,33.976645,0.011176,0.006877,0.007128,0.004401,0.017965,0.018921,0.008836,0.184603,0.000125,0.000047,0.000051,0.000019,0.000323,0.000358,0.000078,0.034078
3710152981.935645,46.729135,0.000271,0.000000,0.000000,0.000268,0.000000,66.886517,0.000450,0.000000,35.833448,38.445082,34.107739,32.830018,35.986539,33.772160,31.707532,34.562735,0.009978,0.025817,0.029848,0.006009,0.043310,0.010358,0.009098,0.182969,0.000100,0.000666,0.000891,0.000036,0.001876,0.000107,0.000083,0.033478
3710153331.935482,59.783993,0.000353,0.000000,0.021565,0.009009,0.000081,61.598797,0.108961,0.011873,35.297238,37.956588,33.720583,32.813022,35.446416,33.712720,31.667653,34.353609,0.021607,0.005820,0.011525,0.003269,0.005749,0.019615,0.006138,0.284237,0.000467,0.000034,0.000133,0.000011,0.000033,0.000385,0.000038,0.080791
3710153681.934952,85.272051,0.000232,0.000000,0.001893,0.000187,0.000000,47.175443,0.001679,0.000003,35.119980,38.051134,33.861585,32.852300,35.549273,33.713547,31.687946,34.284622,0.008653,0.011233,0.027072,0.006441,0.036845,0.013214,0.007058,0.229545,0.000075,0.000126,0.000733,0.000041,0.001358,0.000175,0.000050,0.052691
3710154031.935444,66.000593,0.000353,0.000000,0.003190,0.000279,0.000000,47.313443,0.000450,0.000000,35.467896,38.085849,34.255936,32.907096,35.612991,33.781460,31.744030,33.757945,0.008949,0.013513,0.026074,0.007947,0.006319,0.024245,0.006557,0.175190,0.000080,0.000183,0.000680,0.000063,0.000040,0.000588,0.000043,0.030692
3710154381.936913,34.917596,0.000444,0.000000,0.017890,0.000312,0.000000,50.717456,0.041247,0.001701,35.350773,37.855112,33.590592,32.946147,35.059947,33.799775,31.773120,33.682242,0.022695,0.015649,0.048767,0.005681,0.054871,0.022003,0.005864,0.169954,0.000515,0.000245,0.002378,0.000032,0.003011,0.000484,0.000034,0.028884
3710154731.935383,89.623670,0.000208,0.000000,0.024807,0.001480,0.000002,24.428348,0.243138,0.059116,35.086384,37.755199,33.386384,32.911271,35.098968,33.744351,31.709898,33.798310,0.018333,0.016232,0.007160,0.005999,0.005670,0.015271,0.010367,0.267783,0.000336,0.000263,0.000051,0.000036,0.000032,0.000233,0.000107,0.071708
3710155081.936876,21.862737,0.000222,0.000000,0.022429,0.000277,0.000000,15.890713,0.001056,0.000001,35.152143,37.644316,33.324012,32.916249,35.024154,33.738640,31.687488,33.517205,0.010464,0.014907,0.019166,0.003619,0.035441,0.014578,0.012734,0.088870,0.000110,0.000222,0.000367,0.000013,0.001256,0.000213,0.000162,0.007898
3710155431.935325,34.917596,0.000353,0.000000,0.024807,0.000279,0.000000,15.897613,0.000208,0.000000,34.665208,37.127295,32.861459,32.945056,34.540564,33.750453,31.731325,33.681861,0.021867,0.019832,0.014063,0.005200,0.006882,0.019286,0.004642,0.164145,0.000478,0.000393,0.000198,0.000027,0.000047,0.000372,0.000022,0.026944
3710155781.936815,39.269215,0.000476,0.000000,0.030211,0.000268,0.000000,15.971214,0.000230,0.000000,34.286907,36.955170,32.640378,32.941881,34.259219,33.721540,31.710387,33.341305,0.021383,0.006320,0.018945,0.004137,0.003188,0.018301,0.009053,0.126450,0.000457,0.000040,0.000359,0.000017,0.000010,0.000335,0.000082,0.015990
3710156131.935796,38.025895,0.000362,0.000000,0.038209,0.000159,0.000000,15.936714,0.000327,0.000000,34.123847,36.908229,32.654015,32.966832,34.184829,33.724509,31.726565,32.800496,0.003488,0.008450,0.005140,0.003260,0.004640,0.009999,0.004150,0.413896,0.000012,0.000071,0.000026,0.000011,0.000022,0.000100,0.000017,0.171310
3710156481.935266,62.892293,0.000362,0.000000,0.040803,0.000288,0.000000,15.943614,0.000339,0.000000,34.073039,36.773458,32.549864,32.961848,33.901953,33.709597,31.711518,33.371199,0.006750,0.013532,0.009297,0.006835,0.014364,0.018203,0.015106,0.140017,0.000046,0.000183,0.000086,0.000047,0.000206,0.000331,0.000228,0.019605
3710156831.936757,32.430956,0.000410,0.000000,0.043613,0.000259,0.000000,21.574038,0.000219,0.000000,34.158749,36.669138,32.377922,32.977563,33.572114,33.718340,31.704463,33.281682,0.021045,0.024949,0.011238,0.004833,0.007934,0.015011,0.006505,0.245658,0.000443,0.000622,0.000126,0.000023,0.000063,0.000225,0.000042,0.060348
3710157181.935205,26.836017,0.000393,0.000000,0.058961,0.003333,0.000011,21.624638,0.000373,0.000000,33.922312,36.402128,32.396143,32.983905,33.379072,33.694001,31.675126,33.057136,0.014292,0.019192,0.012953,0.006068,0.007987,0.010829,0.009568,0.128916,0.000204,0.000368,0.000168,0.000037,0.000064,0.000117,0.000092,0.016619
3710157531.936674,40.512535,0.000312,0.000000,0.056800,0.000271,0.000000,21.571738,0.000362,0.000000,33.699099,36.326998,32.110689,32.989132,33.076399,33.687312,31.663024,32.994413,0.006876,0.021583,0.008441,0.003597,0.009641,0.016390,0.008939,0.139703,0.000047,0.000466,0.000071,0.000013,0.000093,0.000269,0.000080,0.019517
3710157881.935166,34.917596,0.000353,0.000000,0.059610,0.000317,0.000000,21.553338,0.000288,0.000000,33.755076,36.491160,32.258818,32.984401,33.130082,33.653201,31.625821,33.101089,0.005018,0.028050,0.009176,0.004029,0.007856,0.026949,0.011601,0.193509,0.000025,0.000787,0.000084,0.000016,0.000062,0.000726,0.000135,0.037446
3710158231.935615,11.916178,0.000271,0.000000,0.060042,0.000259,0.000000,21.551038,0.000346,0.000000,33.695416,36.357551,32.093662,33.016952,32.820769,33.692511,31.676161,32.772176,0.010566,0.014933,0.022557,0.007137,0.010213,0.014131,0.011850,0.096097,0.000112,0.000223,0.000509,0.000051,0.000104,0.000200,0.000140,0.009235
3710158581.935083,20.619417,0.000242,0.000000,0.063717,0.000319,0.000000,23.795847,0.067607,0.004571,33.395578,36.194761,31.757055,33.042058,32.571154,33.704481,31.690227,32.337726,0.005287,0.013317,0.007467,0.005130,0.010988,0.011102,0.006803,0.113247,0.000028,0.000177,0.000056,0.000026,0.000121,0.000123,0.000046,0.012825
3710158931.935555,1.969619,0.000362,0.000000,0.063501,0.000353,0.000000,32.729085,0.000514,0.000000,33.204665,35.983458,31.472809,33.035349,32.303083,33.677962,31.679600,32.675629,0.014594,0.023240,0.036908,0.004709,0.025479,0.006388,0.007359,0.166593,0.000213,0.000540,0.001362,0.000022,0.000649,0.000041,0.000054,0.027753
3710159281.935024,5.077919,0.000416,0.000000,0.071067,0.000242,0.000000,32.724485,0.000259,0.000000,32.925945,35.745069,31.138378,33.048797,32.033077,33.669527,31.679622,32.501705,0.012144,0.006231,0.010842,0.005359,0.012069,0.023444,0.008902,0.099841,0.000147,0.000039,0.000118,0.000029,0.000146,0.000550,0.000079,0.009968
3710159631.935493,0.104639,0.000433,0.000000,0.073661,0.000327,0.000000,32.738285,0.000317,0.000000,32.805598,35.622158,30.978449,33.052790,31.800131,33.640638,31.642215,32.458704,0.008630,0.005320,0.006016,0.005507,0.014303,0.015938,0.018978,0.100294,0.000074,0.000028,0.000036,0.000030,0.000205,0.000254,0.000360,0.010059
3710159981.935018,0.000000,0.000609,0.000000,0.073661,0.000242,0.000000,32.742885,0.000353,0.000000,32.599072,35.336940,30.634989,33.072746,31.566857,33.674214,31.661170,32.265017,0.014862,0.013664,0.016156,0.003944,0.009777,0.038286,0.006777,0.144487,0.000221,0.000187,0.000261,0.000016,0.000096,0.001466,0.000046,0.020876
3710160331.935462,0.000000,0.000541,0.000000,0.079497,0.000433,0.000000,32.738285,0.000317,0.000000,32.320596,35.125148,30.329776,33.066168,31.241570,33.607311,31.638201,32.512543,0.008354,0.006755,0.006703,0.006506,0.017568,0.015486,0.005065,0.100879,0.000070,0.000046,0.000045,0.000042,0.000309,0.000240,0.000026,0.010177
3710160681.935935,0.000000,0.000589,0.000000,0.083604,0.000271,0.000000,32.738285,0.000317,0.000000,32.145668,35.049494,30.138509,33.084482,30.970175,33.604524,31.654423,30.846430,0.016705,0.009830,0.012718,0.007089,0.021505,0.015320,0.012447,0.167320,0.000279,0.000097,0.000162,0.000050,0.000462,0.000235,0.000155,0.027996
3710161031.935402,0.000000,0.000760,0.000001,0.089873,0.000230,0.000000,34.214891,0.027546,0.000759,31.999822,34.904070,29.916316,33.084161,30.749435,33.572272,31.627619,31.191963,0.007033,0.004790,0.007754,0.004514,0.022850,0.020709,0.009493,0.153233,0.000049,0.000023,0.000060,0.000020,0.000522,0.000429,0.000090,0.023480
3710161381.935415,0.000000,0.000904,0.000001,0.095493,0.000139,0.000000,36.436700,0.000208,0.000000,31.873831,34.757544,29.727708,33.086497,30.626443,33.563970,31.619521,32.064748,0.007354,0.014380,0.008005,0.004175,0.003694,0.015958,0.012122,0.079926,0.000054,0.000207,0.000064,0.000017,0.000014,0.000255,0.000147,0.006388
3710161731.936885,0.000000,0.000901,0.000001,0.098736,0.000381,0.000000,36.432100,0.000490,0.000000,31.759585,34.602107,29.558150,33.089725,30.421942,33.521783,31.600290,31.703136,0.008590,0.011383,0.004809,0.003194,0.017977,0.016971,0.008286,0.061060,0.000074,0.000130,0.000023,0.000010,0.000323,0.000288,0.000069,0.003728
3710162081.935355,0.000000,0.000766,0.000001,0.102194,0.000222,0.000000,36.457400,0.000187,0.000000,31.595571,34.468552,29.368815,33.094102,30.262943,33.497600,31.585282,31.711768,0.014097,0.014844,0.017715,0.003698,0.006890,0.019752,0.012395,0.115020,0.000199,0.000220,0.000314,0.000014,0.000047,0.000390,0.000154,0.013230
